EntryID,cluster_id
Q6A3P7,O96660
Q57X39,unique
F1LP57,A4UU31
A0A0B4JDA7,unique
Q727T2,unique
E9QHV7,unique
H7C4I5,A0A8I6AEZ5
Q59TS6,unique
Q9W2L2,unique
H0Y9E6,unique
A0A2R8QLZ5,unique
B7FAS2,unique
C7LAE5,unique
A1Z7A5,unique
Q57WU9,unique
Q3HKQ3,unique
Q2LIP2,P0C499
Q50HQ1,A0A0S2Z570
Q4KLG6,Q9V6G5
Q38CF8,unique
Q5FQD2,unique
A0A384MR33,A0A2R8QCL7
Q8T414,unique
Q9BPQ3,unique
Q961Q7,Q01433
Q38AF5,unique
Q388Q6,unique
K7EIH8,A0A6I8PU73
Q2UJH7,unique
A0A2R8Y438,unique
Q22436,unique
F6RA30,unique
F4I615,Q969T4
E2QCC2,unique
M9NFF6,M9NEB2
Q7T350,unique
E9PDM8,Q8CGF4
Q24401,unique
Q8NPY8,unique
Q96BU6,unique
F4J962,unique
O96689,unique
Q5XIH1,B5X3L8
H9G2R6,unique
M9PIK8,unique
Q7X9H5,unique
Q4KSH6,A4UU31
Q387E3,unique
Q38AV8,unique
E9PT20,unique
A0A2R8QLG2,unique
A0A0S2Z565,unique
F8W5D0,F8W5D0
Q7KN66,unique
A4JYL5,unique
Q8SYB4,unique
Q8R0M3,Q8CGF4
F4IIS6,unique
A8E7T8,unique
A0A2R8RI11,unique
Q9VHP9,unique
A0A2R8QN75,unique
Q36986,unique
E7EU94,unique
G5ECJ4,unique
Q59X89,Q7ZVP2
E0SIF1,unique
Q7PL95,unique
A0A2R8Q8T5,A0A2R8Q8T5
D4A3M8,unique
D6R9V8,unique
Q8I1R6,unique
J3QQY2,unique
A0A0R4I9L0,unique
Q9VV61,unique
B6EHL8,Q7CQY3
H0YA09,B2RYF3
J3KS29,Q60974
F1RCC9,unique
Q9VM31,Q8IPI3
Q5F3B5,P30679
Q86DT8,D4A4T0
A0A0R4ISL4,unique
A0A1W2PQY8,Q9NIW2
A9JT52,unique
Q57XT8,unique
Q5GQ97,unique
E7EN81,unique
Q5ZR41,unique
M0QYT3,D3ZUU5
A8W9Z0,unique
A0A0G2KAD8,Q62277
A0A068MVV3,unique
F1Q8J7,unique
D3Z8D8,unique
A0A0B5JW94,unique
Q5A7N6,unique
A0A024R438,unique
A8WGT5,unique
A0A0A0MRY2,F1R4W7
B3LFB7,B3LFB7
Q7KAH0,unique
A5X6X5,A0A8I5ZUN3
Q388A6,unique
Q385S3,unique
A0A087WYP9,unique
Q7PL76,unique
Q8I488,unique
Q19VP0,unique
S4R435,A0A1W2PQS6
Q5EG53,unique
H2KZ73,unique
Q62056,B2RSG7
C9V3N7,unique
D3ZC81,unique
Q9LFL2,unique
E9Q0B5,Q9Y6R7
Q9D1B1,unique
A0A8I6AIE4,unique
Q7SY43,unique
B3DHF2,A0A0U1RPR8
F1QNY8,unique
Q57YB0,unique
Q9W6T5,A0A2R8QPG3
O80412,O80412
B3DKP3,A0A2R8PZ91
A0A1B0GWS3,A0A8I6AEZ5
F6RWQ6,unique
Q08AA5,unique
Q0P631,unique
A0A1D8PFT9,Q7ZVP2
Q8IPA1,unique
Q8I082,unique
A0A0G2JGV5,unique
A0A0G2JTI7,unique
Q9LID3,unique
A0A8C0NIR0,F1R417
Q3V090,unique
Q7T2D2,Q9V393
Q5T8R2,Q6PFJ6
Q59VN4,Q57Z31
F7FGY7,unique
Q17R54,unique
Q57WV5,unique
Q9VDT5,unique
A0A0S2Z6B0,unique
A8W340,A8DYI6
A0A384L3L6,unique
Q7JVI6,unique
P96819,unique
F1NW90,unique
F1RDZ6,F1QTT1
Q8WPZ6,unique
A0A0G2K8U0,unique
L7TUW7,unique
Q24024,unique
Q6PC26,Q0E8N2
Q5BI50,D3ZK73
A8JQU6,unique
A0A1D8PEQ9,unique
Q7T3I6,unique
Q8C463,unique
Q386X8,unique
E5QCG9,unique
B3H746,unique
E0AHC5,unique
Q9TXI3,unique
A4FUP1,unique
Q8SWX5,unique
Q6P969,P62632
Q8WQM0,unique
Q57ZT8,unique
Q2F941,unique
Q9NAF9,unique
M9PE01,unique
F1R829,unique
A0A0R4IEZ2,A5A3E0
Q16161,unique
Q5MPX3,unique
Q6P0B6,unique
Q8QH07,unique
P96833,unique
Q584Q8,unique
A0A571BF63,unique
Q9I2U4,unique
Q2F6K7,unique
A0A2R8QKQ7,Q7ZYY2
A0A0W0EUL3,unique
G3V8S0,unique
Q9V4C9,unique
C9IYJ9,unique
A0A0G2KNY9,B0BNL2
O81296,unique
A8K5R1,unique
Q9M150,unique
Q95U71,unique
Q9LZE5,unique
A0A2R8RP73,P58295
B4DM58,B0YJ76
H3BSC1,Q9LNK1
A0A2R8RVT0,unique
A0A0H2UPN3,unique
M0QXK0,D3ZUU5
Q1PVE1,unique
Q2RIF5,unique
Q9MC15,unique
Q7KRW4,unique
Q381H6,unique
E7ET07,unique
S4VP54,A4UU31
A0A0B4LHR2,unique
A7MC95,unique
X2JAC7,Q9W4Y3
G5EB18,unique
Q9FEN7,Q9SPB1
A3FMG9,unique
A0A0B4K8A1,A0A0B4K7I2
Q9VJF1,unique
A8BAV6,unique
Q9VFE2,unique
Q9WUZ6,unique
B8Y3M1,A0A060WYW4
A0A087WV25,unique
Q1JPZ8,Q4WHW6
K7EQV4,unique
Q80WA5,unique
Q6NX55,unique
E9PLA7,unique
Q38CF2,unique
A0A0B4KH06,unique
Q9VGG9,unique
A0A158VIC0,A0A158VF47
Q29SB6,unique
Q8MV37,M9NEB2
Q57VQ1,unique
G5ECF7,unique
A0A0R4IHB0,A0A8I6GEX8
Q9ET02,unique
A0A2R8QFA0,unique
E9PPV6,A0A024R5K8
Q2F963,unique
P71701,unique
A0A8I6ALT2,Q12830
B9DH97,unique
Q388C7,unique
A0A0G2K0U1,unique
A0A2R8RX09,unique
A0A2R8PZ52,unique
D3ZZZ9,O60716
Q6ZN40,A0A060W8G0
Q584J2,unique
G2ZGB1,unique
F1M4W7,unique
O05456,unique
B4E1C5,B4DDD8
A0A8I5Y176,unique
Q386N5,unique
H0Y8S7,Q9H0Z9
Q708E9,A0A8I5ZY95
A0A8I5ZVV8,A0A8I5Y6A1
F4J2A8,unique
F7FAJ1,unique
Q96J85,unique
Q9E7P0,P27395
Q382T9,unique
F4JI10,unique
Q38CL3,unique
A0ME53,unique
P70535,unique
F4KAS3,unique
Q8AWY0,F6NJ58
Q382T3,unique
Q387Z0,unique
O80771,unique
A0A0N9NUD7,unique
Q388H5,unique
Q7L8P3,unique
Q7KM15,unique
Q9U7E6,unique
Q63240,Q90413
Q9VRT7,unique
C9J0Y7,unique
A0A0G2K736,A0A0G2K736
Q4WCG5,unique
A0A161AV05,A0A158VFD5
Q95Y58,unique
Q9M0I6,unique
M0RAA8,unique
Q2F6L3,Q6ENH4
Q18817,A0A0B4J269
H0Y7R8,unique
A0A0S2Z586,A0A494C1M4
A8MRI1,unique
Q8N1I1,unique
B5DGU3,O94517
Q380V8,unique
Q6PEG5,unique
G3V6S0,F6W8M4
V9HW95,V9HW95
Q38AE2,unique
Q8IIY1,unique
Q9VPX6,unique
E5RGN0,Q8I7M8
Q3UEY5,unique
Q6NUY5,unique
Q9I485,unique
Q7ZUU5,A0A8I6A5E1
Q38B55,unique
A0A0G2JW74,unique
Q6QI24,unique
A0A1D8PMA5,unique
Q98UI8,O88550
A9JRP6,unique
A2QWD9,unique
A0A1D8PPQ3,unique
H0YJH0,unique
Q5U3H1,unique
A0A0B4K6P4,A0A0B4K6W9
Q9VU51,unique
A0A3Q4EC41,unique
Q6FIJ0,unique
A0A1D8PLL4,unique
Q8P5C9,unique
Q57UB6,unique
B6RLL0,unique
Q9W1Y2,unique
D3Z8G3,unique
Q67XQ1,unique
A7YT55,unique
Q38AH4,unique
Q8T3P3,unique
A0A024R3U6,unique
D6R925,Q96JW4
A0A068EUV3,Q6NSN7
F1QDR3,unique
B4DRN8,A0A0B4LF16
Q24158,unique
A9UL18,F1R4W7
D3Z0Q9,A0A087WXD1
E9QJK8,unique
B2R7W3,unique
Q38958,unique
Q87WF4,unique
Q9W2M5,unique
Q6NUX1,unique
O68743,unique
Q9I488,unique
Q38B49,unique
Q9LQQ3,unique
Q6CIU1,unique
Q7K860,unique
U3KQ35,unique
A8WFS0,Q59EJ3
Q96BE0,Q59EJ3
J9PU17,unique
F4HYH8,unique
F4J9Z9,unique
Q580J7,unique
Q5A679,unique
Q4PP99,Q5XJB2
Q1RLR1,unique
F5H248,unique
Q9I7M8,unique
A8DS70,unique
Q381D2,unique
B7Z0X1,Q6TXG7
O62153,unique
A0A140VK97,Q8I7M8
Q1MTC9,P11832
Q9Z5Z7,unique
Q5U2Z4,unique
Q5ADM4,unique
Q99LV9,unique
Q57VU3,unique
Q5EAR4,unique
A0A2R8RXT0,unique
A0A2R8Q8P2,A0A0G2K736
O76268,unique
A0A1D8PED2,unique
Q941B2,unique
Q5U8X4,unique
Q58EQ1,unique
I3L3Z2,unique
A0A0G2JYX8,unique
Q8AWB7,A0A2R8QCL7
A8JNR3,unique
B1ATE0,unique
A0A0D9SFF3,unique
Q57VR0,unique
Q568W6,unique
A0A1D8PCP6,unique
Q9YHZ8,A0A0R4IQL7
Q7KES3,A0A0B4K6W9
A0A8I6AEW8,A0A590UJ40
Q0WTS1,unique
B3H5S0,unique
Q9W2H2,unique
J3QRQ7,A0A5H1ZRQ2
Q7DA74,unique
Q8IHA0,unique
E9PFV2,O88275
Q5RJM3,unique
F4IVN6,P30187
Q38AH5,unique
Q585I6,Q4WHW6
Q38D28,unique
F1QKG7,A0A060W8G0
Q27411,unique
O97118,Q9W0A8
Q0QBC8,Q0QBH2
Q9K1H8,unique
A7E2J1,A3KPG5
Q53SE7,unique
F4JYE0,unique
E2CYN3,F1R417
E7F0K3,unique
Q6NWA7,unique
F1Q940,unique
B2BM15,unique
A0A494BAW1,A2AQ92
D3ZVD8,unique
Q6NPE9,unique
Q8IEU9,unique
F1P3Y2,P28683
O97326,unique
G5ECE2,unique
Q8DKX9,unique
Q6NWK1,unique
G5ECI4,unique
Q6FQP8,unique
A6NMQ1,unique
Q381V7,unique
Q59UR2,unique
Q586S0,unique
A3KNW3,A2BHD8
Q2F6L6,Q6ENH4
Q5A4M9,unique
Q8IAM2,F1NBV0
F1N548,Q62277
Q9W423,unique
A0A1D8PSJ8,P23595
Q503T0,A0A0S2Z3I9
D3YZQ8,unique
Q38A77,unique
H0YND7,unique
Q389M2,unique
Q9LHL7,unique
J3KSV5,A0A0B4LEQ0
E0AHC3,unique
A0A8I5Y5J6,F1MAF1
B7Z3E8,unique
I3ISQ9,unique
A0A0C5BKQ6,E7F6Z8
Q57UP8,unique
A8KB14,B7Z0E0
Q7SXC9,unique
Q384L6,unique
Q9VK14,Q38B02
A4GXC2,unique
F1QNJ8,Q9UI36
G1N7C9,unique
Q9VPS6,unique
Q38B74,unique
Q1JQ62,unique
F7C950,unique
D4HR93,unique
Q0E9F9,unique
Q385J6,unique
A0A1D8PG82,P32467
Q9VSC5,unique
Q0QBD0,Q0QBH2
A0A024R7W1,unique
Q9HT12,unique
X1WBX3,unique
C4P6Q0,unique
Q804G6,M3VH45
Q9VBE5,unique
Q76PF3,unique
A0A8I6AFF7,A0A061I5T4
Q57Y33,unique
G5EBJ9,unique
A0A2R8YCX2,A0A2R8Y7R8
Q8IB78,unique
A0A024RAW6,unique
A3DTN6,P19875
D6REM4,Q99PS2
Q7BK04,unique
Q8L5Z0,unique
Q6FTS0,unique
Q9N4C3,unique
Q38CD1,Q6FLA8
Q24205,unique
Q1JQ70,Q16678
Q1DF42,unique
A0A0B4LFF9,unique
H0YBK0,unique
A0A0R4IT62,unique
C1IRY3,B7SVJ5
A0A0H2US22,unique
E9PL09,Q5B5U3
Q9VWS3,unique
Q382X8,unique
Q38A92,unique
I1XB05,Q38BZ2
Q57WQ2,unique
Q8MRH0,unique
K9IWF9,A2CE93
F4K5T6,unique
Q57YF5,unique
Q2I010,unique
Q2TJH9,Q9BZA7
Q7YXW0,unique
B3DKJ9,M0R2B7
B1W457,unique
Q586I3,unique
A0A024R6M2,unique
A0A0B4KEU5,A0A0B4KEJ7
D3ZIS0,Q2M3M2
H6U4T4,P05019
E9PDR5,unique
O53314,unique
A0A1D8PT38,unique
Q8I7C6,unique
A0A0S2Z5T1,unique
Q382L2,unique
Q24534,unique
A0A8I5ZYZ7,unique
Q54G53,B7ZM99
X5D939,unique
M9NE61,Q9W4Y3
H3BM52,unique
Q8IGJ9,unique
A0A286Y971,unique
B8JKA6,unique
Q27GT3,unique
E9PQR8,unique
B7Z0E6,unique
Q9XYX0,unique
E1JI73,unique
Q6Q7J0,unique
A7VKB2,unique
X5L565,Q5VI44
Q6FMJ6,unique
B4E1B9,unique
Q546B3,unique
A0A0B4KFV2,unique
Q8R2J1,unique
F4I642,unique
Q568X8,Q90XQ7
A0A1D8PEA0,unique
Q8MSK6,unique
A0A669KBC7,A0A669KBC7
B5DFH4,Q8IQV1
Q9MAD0,unique
A0A2R8QTG3,unique
Q2Q3V7,Q95YG3
A0A0R4ITS3,unique
B5X134,B5X134
G5EAS8,unique
Q57V64,unique
Q38FF7,unique
Q381N6,unique
A0A1Z1CH00,unique
Q8IPN7,A0A0B4K620
Q95S39,unique
D3J0E7,unique
Q38E06,unique
A0A494C164,unique
B0UYB0,F1QVN7
Q8JG19,Q5U870
Q7ZU55,A0A2R8QBA1
A5PKS7,unique
F1Q720,P13595
B0R198,B0R197
H0YKF0,Q93615
Q9M582,unique
C5MRJ8,unique
Q95RN9,A0A0G2K014
Q386X5,unique
G1NDN4,P09038
Q386E5,unique
H6ULX7,Q0QBH2
Q59SS1,unique
Q8NKG7,unique
F4JPA3,unique
A0A2R8Q685,unique
X1WBU0,unique
Q8E473,unique
A0A2R8YDJ8,unique
Q9XZB7,unique
Q94216,unique
B8JMJ8,unique
D6R9M9,Q96JW4
Q54MI2,unique
F5H578,unique
Q38AE9,unique
Q54F74,unique
A0A1D8PFN6,unique
Q385Q5,unique
Q6NUL7,unique
G1MWP1,Q502A7
A1A5D2,unique
X2J927,unique
O42391,unique
Q86NX9,unique
A0A024RB38,unique
Q9ZSJ7,unique
Q8T0I6,unique
Q9VAJ1,unique
Q8IFQ3,Q8I2B9
A1Z987,unique
H2KYB2,unique
Q24315,unique
B0BL87,unique
F8W3J3,unique
A0A0R4ISX1,unique
Q95T46,unique
Q387C9,unique
M9MSB3,unique
Q8K0T3,B1AR17
A2AVJ4,unique
A0A8I6AKZ8,Q5BJN3
Q8IFJ4,unique
F1QSW7,Q9DCV3
G3XCY1,unique
Q3V1H6,unique
Q6DGQ7,unique
Q9GNE3,P17710
Q7KUU5,unique
A0JMN4,unique
A8WGJ9,unique
K7ENP6,F4JWF6
Q3B7T7,unique
Q95SK1,unique
Q75MZ5,O15409
Q9PT12,unique
C8VQ27,Q6FSH6
H0YI78,unique
Q38DQ2,unique
Q2F909,unique
Q6IG08,Q6IG08
Q9K1C3,unique
Q7KTC6,B2RX12
Q386U1,unique
C9J2Q2,unique
Q94AC3,unique
A0A0R4IF49,unique
Q8I599,unique
Q9DGR6,P39745
Q387C1,unique
X2JC42,M9ND55
Q05C28,unique
Q15302,unique
Q9Y0B5,unique
D3ZUJ5,unique
Q381H8,unique
A0A0J9YJD1,unique
C9J082,unique
Q8H0W4,unique
Q387E4,unique
H9C1B1,unique
Q7T2N6,unique
Q38FB5,unique
Q4KCD4,unique
A0A0R4IGX0,A0A0G2K777
W5UJB3,unique
D3ZM37,unique
A0A8I5ZQ60,unique
Q95S41,unique
Q7ZVD1,unique
Q9FML0,unique
Q5A5A0,F1NBV0
E7ENE5,P02710
Q4V9D8,G5EBK8
Q7YU50,unique
A0A8I5Y9G0,A0A2R8QJD2
A5PMX0,unique
Q57X59,unique
Q6DRC6,unique
A0A2R8RWL4,unique
A0A2R8Y5A6,Q99700
Q0ZA03,unique
Q8MZ14,unique
Q503W8,unique
F1Q8Z0,unique
Q580H9,unique
Q4GYV1,unique
Q9VM19,unique
B1AN62,A0A8I5ZV91
F4J7P7,unique
E7F9I8,Q2WF53
A0A3Q7HYF0,P28002
P92031,Q9VJ37
Q57UJ3,unique
F8SUI8,unique
D3ZPG2,unique
D4A505,Q92481
Q386H0,unique
F4JNR2,unique
A0A0B5JSC2,unique
Q5BH26,unique
A0A1D8PE67,unique
Q8R2D2,H3BJ46
B2B9A8,unique
A0A0G2KGM8,unique
B1AKN5,A0A8I6AFY4
P79343,unique
Q8CB89,A1L3Q6
Q6P0J8,O88766
B5X2G0,B9ELD5
A0A0B4KFK1,A0A0B4JD97
Q54TU2,unique
W0S3W1,unique
E9PR38,Q5T1Z8
A0A2R8RX33,F6P8Y7
H2L2E4,Q0E9E2
C9JYM0,unique
E5KPM9,E5KPM5
X1WBS4,unique
Q57VZ6,unique
Q8VLY7,unique
Q0VDC6,Q0VDC6
E9QC93,unique
Q944R3,unique
F4J3M2,unique
G3V8S1,unique
O16865,unique
Q0P3Y0,unique
Q4ABJ6,unique
F1Q5E3,Q14643
F1QSJ4,P30083
Q57429,unique
Q8IQJ9,unique
O44130,unique
B7Z0W0,unique
Q5APH8,unique
F1LQQ7,unique
Q93YS8,unique
Q8T499,unique
H0YG45,unique
Q19280,unique
C1BHK1,unique
G5EBV8,unique
A0A8I5ZLK5,B8A446
Q8RWV9,unique
Q8T893,unique
G3X943,unique
Q5BI79,unique
E7FB31,unique
Q8IBR8,unique
Q9VI84,unique
O96533,unique
Q580J6,unique
T1ZD52,unique
Q17626,unique
O45607,unique
E0XJL2,Q7Y253
Q57YM4,unique
A0A8I6AM82,unique
Q9I871,unique
H3BQ23,unique
Q9VK18,unique
E7F958,unique
F5ATB3,unique
Q9LFR9,unique
E7F4I2,unique
Q8ILT9,unique
Q7K0L5,unique
F1M9V7,unique
J3QL02,A0A0B4LEQ0
F1RAW8,unique
Q6TV13,unique
A0A2R8RNP8,A0A2R8RNP8
Q9UA31,unique
E9PKF6,unique
M9MS50,unique
Q581X1,unique
A0A0G2K0E0,unique
A0A0D9RYS3,unique
F1R9I0,D3DQV9
Q9LXP4,unique
Q4W8X0,unique
Q4GYU9,unique
E5KQS5,unique
Q7ZW35,A0A0R4IMR9
Q57W56,A9VAD3
F4JIE1,unique
M0QZQ2,unique
A0A2R8Y5J0,B1AR17
M9PB54,unique
D1MYR7,unique
Q95XN3,unique
H0YVE2,unique
V9GY97,unique
F4I596,unique
Q73GA4,unique
A0JMQ4,unique
E0D8Q4,unique
Q381S5,unique
Q21812,unique
Q547S7,unique
Q9LZH2,unique
H0YD46,unique
Q1PLH3,unique
Q49HI3,unique
A7RIQ6,unique
Q7K1W4,unique
A0A1D8PF62,unique
O64757,unique
Q24JV0,unique
E9QDC6,P13595
Q387U5,unique
Q9VFS9,unique
R9PY35,unique
Q384N6,unique
Q7ZUR0,Q5A034
Q385M1,unique
Q8V7L6,P26664
O67268,unique
G3V7S6,unique
D4A7K6,unique
C9JEH3,unique
F1MWF1,unique
Q38DS8,unique
C9J0A4,unique
A0A1P8BC43,unique
E7EY23,unique
G5EDP9,unique
Q38D43,unique
Q549M9,Q9GQM8
E5RHL1,unique
Q980J6,unique
Q9HWG2,unique
C8VAZ1,P34385
B5X6F6,A0A5F9ZHR4
Q6DHQ8,Q32LU0
F7FPZ3,unique
A0A8I6AL99,unique
Q5B6V2,unique
C9JL19,unique
Q4ZHV6,unique
Q6XZH0,Q6XZH1
Q3YNC8,unique
O57570,M3VH45
Q57VV2,unique
A0A024QZC1,unique
D4ABS1,unique
F5H1C8,unique
C4P340,unique
Q5JPU2,Q9W4H6
A0A0R4IFK1,A0A024RBW9
Q5F3X1,G8JY36
Q9VVJ8,unique
Q57TX7,unique
A0A024QZY7,unique
F4JZI4,unique
Q385S7,unique
A1Z6P3,unique
Q7ZUS9,Q93615
A0A0G2K986,unique
Q38B28,unique
O97232,unique
O97121,unique
O06540,unique
P71787,unique
Q9ZPQ9,unique
L7MUF5,unique
Q6EFA0,Q6EFA1
A0A140LFN4,unique
Q7JX87,F1NBV0
A0A1D8PMB6,unique
A0A2R8YDB8,unique
Q38BV5,unique
F1R5N4,unique
A0A0B4K7J4,unique
O17939,unique
Q38DH2,unique
Q86P35,unique
A6XCT1,Q641F2
Q6P108,unique
Q8IJM8,unique
A2BDD9,unique
Q57YD5,unique
Q9IB67,unique
E0SC30,unique
C0H4Q5,unique
Q20127,unique
Q725J7,unique
Q381W5,unique
Q729V7,unique
A8K586,unique
Q4V8Z7,P39052
A0A087WZX0,unique
A2QW24,unique
Q9NBA9,A0A0B4KG35
B9X2H5,B9X2H6
E1JJE6,unique
Q6FTZ7,unique
M9PB98,unique
P73148,unique
F5H0I7,unique
C9JWT6,unique
Q49HN1,Q8VEB1
A0A0S2Z5V7,unique
Q80SX9,E9Q9B7
Q57Y65,unique
B7Z8L1,unique
Q9VR33,unique
Q0KKW8,unique
A0A1D8PEV5,unique
A7LH49,A0A0G2JX93
Q13138,unique
Q4V9K5,unique
Q57UW1,unique
Q8WTK2,unique
Q08AM8,unique
Q6IGA5,unique
Q6FVW6,unique
A0A3Q1LY00,unique
Q8BL32,A0A0R4IHZ5
D6XI03,unique
O16424,unique
Q5AK53,unique
Q28297,unique
Q8IE69,unique
A0A0G2K987,unique
J3KS13,K7EJJ5
Q8VZB5,unique
A0A0B5JQ29,unique
E7EZ30,A0A5P8DHN0
Q57YQ6,unique
Q961F7,unique
O66683,unique
A0A8I6A8L4,A0A0G2JXE8
F4IIV5,unique
Q19733,unique
H9KVB4,unique
A2CF42,unique
B3GRU6,unique
A0A1D8PLV0,P78595
Q9HU98,unique
Q381E5,unique
B1AR09,unique
Q21621,unique
Q582F3,unique
Q9VMF3,unique
F6U3F6,unique
Q9FFU3,unique
Q9NJE8,unique
A0A087WXK2,unique
F4IBL0,unique
A0A1D8PDR1,unique
D3ZS29,unique
Q9HUB3,unique
A0A0R4IRI6,unique
F1RLP5,unique
Q5CZT3,unique
Q586X7,unique
A0A5F9ZHJ2,unique
M9PEJ8,unique
I3L2N2,Q673F1
Q8S8R1,unique
Q4V9N9,A0A2R8QK22
Q9HTI6,unique
Q57XQ1,unique
A0A024R5L7,unique
A0A8I5ZUK9,unique
Q0KHX4,unique
Q6UD65,P26600
Q38DU8,unique
F6WBW4,Q9BX70
Q6IQJ1,unique
A0A140LGL6,unique
Q803Y2,P13856
Q9GQA3,M9NFI9
P91654,unique
Q9S9U2,unique
A0A024RA29,unique
B3KTA8,Q7ZU12
Q8IL11,unique
A0A494BZY7,unique
Q383X8,unique
Q57U80,unique
A0A8I6G7Y5,A0A8I5Y6E8
H9L4T0,unique
Q6PHK8,P97367
A8E6E3,unique
Q92QA5,unique
A0A0S2Z596,unique
A0A0X1KG79,P09483
A0A0R4IAV0,unique
Q3V1Y2,Q8VD48
Q387B1,unique
A0A8I6AJE6,Q6TXF6
Q385L2,unique
A0A0B4KI20,unique
Q9HEV3,unique
Q7T318,unique
F4I8B3,unique
O75889,unique
A0A140LG37,unique
Q05BQ2,unique
E9PM83,B2GV74
Q8IN74,unique
E9Q3H7,unique
A8K3C2,unique
D3TZW5,P56405
A0A0G2K6N8,A0A494C0W0
Q6IWL3,unique
D3ZZB2,unique
A0A8I5XWT0,unique
Q95TQ3,unique
S4R3T5,unique
Q93716,unique
J9TC74,unique
Q57TY7,unique
Q95TE3,unique
A0A0R4IKK9,A0A0R4IKK9
A0L9W2,unique
Q57YS4,unique
F8W5D9,unique
Q9VKJ4,unique
Q38FX4,unique
D3YVV6,unique
A5WW68,A0A0R4IMR9
A0A1D8PTX2,unique
Q38BA0,unique
A4D0W4,unique
M9NFI9,M9NFI9
Q960M4,unique
Q9VF85,unique
H7C7P4,unique
B5LCC6,unique
Q57YJ1,unique
H7BYG4,unique
A0A8I5ZJ72,unique
Q7ZUH7,unique
K6RLY1,unique
F1QKT3,A0A286Y9H2
Q38AI5,unique
A0A0C4DGB6,P19121
E7F073,unique
A0A024R7L6,unique
Q9I527,unique
Q9VST9,unique
Q586J9,unique
E5RJ05,unique
Q90WF1,F1QL44
Q580G7,unique
Q9LIE1,unique
A8MQQ8,unique
E2E3G0,unique
Q9JHV4,Q62982
Q9FKK1,unique
E9PQV1,unique
A0A1B0GTR9,G1TCI4
Q9NCG1,unique
Q66I28,unique
G5D8T1,unique
Q504J3,unique
A0ME58,unique
F1QL56,unique
B5DDE0,unique
H0Y3A4,unique
Q95T29,unique
G3V9U0,Q57XD7
Q8K2Z5,unique
B3DI23,P30083
Q9VGD0,unique
Q9VGF5,unique
Q386Z7,unique
A0A8I6A5F1,unique
Q6P4V3,A0A2R8QJU6
C8VT14,unique
Q57VV6,unique
A1XQX5,Q9P2S2
Q5J2I5,unique
Q9VWQ1,unique
O16054,unique
F1RE66,unique
A4D9V5,unique
A0A0A0MSY9,Q08BS4
Q57UK9,unique
Q9XI67,unique
Q86ME5,unique
Q90WX5,W5U9Q0
Q38AR3,unique
Q7JMA9,unique
Q580P1,unique
O53734,unique
Q9ATF2,F4KB90
F4JYQ8,unique
Q9Y154,unique
A0A0A6YY55,Q91Y11
M9PCH2,O46112
Q57W86,unique
A0A024R411,unique
B3DG59,unique
Q8IKE7,unique
J9PPQ1,unique
O44754,unique
A0A0A6YYF8,A0A024RDM6
A0A2R8RY78,B2RX12
X1WEI8,unique
B0Y6V5,unique
Q9W6J4,unique
A0A024R9Y9,A0A024R297
H0YDZ5,unique
Q86US5,unique
Q9VDA1,unique
A0A2R8QDW3,P97367
A1Z6M8,unique
V9HWH1,unique
Q9VA48,unique
Q8GXK1,unique
Q6NUU7,unique
A0A0B4KEX8,unique
A8DYE0,unique
Q862G1,W5P082
F1MAF1,F1MAF1
Q8MLQ7,unique
E1BSP0,unique
I3L0A0,I3L0A0
Q38E34,P25454
Q8W4C1,unique
F4K3M1,unique
A0A087WYL7,unique
Q38BR7,unique
Q1WDE1,E5G7F4
A0A087WT53,unique
A0A1D8PHH2,unique
Q9XI22,unique
F1RAI8,unique
F1Q9N9,unique
G1JRK6,G1JRK6
F1QFP1,F1QFP1
Q386I9,unique
Q98TX4,B3DH68
M0QXB5,unique
D6BNA9,unique
Q98SW4,F1R2D2
M0R778,unique
Q0E8B8,unique
A0A8I6A268,A0A0G2JXE8
Q5AB84,unique
H0YIB8,Q3ZM02
Q0ABW0,unique
Q86PF5,X2JDZ1
A0A2R8QBF0,R4GJE6
Q84MD7,unique
A0A0R4ILR3,Q90XQ7
I7LW01,unique
Q9FN39,unique
A0A8I6AR97,Q9H0E9
A0A0B4KEH7,A0A0B4K7L3
Q57TU0,unique
F1QGY9,unique
Q383B3,unique
E9PMV8,unique
Q32N13,unique
Q38FG5,unique
E9KL44,unique
Q9FGW7,unique
F1RCA4,unique
F4IFU5,unique
Q6PBW6,V9HW96
Q8IGS2,unique
Q24433,unique
Q9VWT1,B4DDD8
P93048,unique
A0A8A1UAJ7,unique
A4QPB0,A2CE93
Q9V3X8,unique
Q387D9,unique
F1LM47,Q9VHJ8
Q3TMJ3,Q12830
Q803D9,Q9NR22
A1Z9S5,unique
O97174,unique
A0A0A6YXJ2,A2CE93
V9HW51,unique
Q8IIK1,unique
B7ZVN5,unique
O88859,Q05481
Q4V9Q9,unique
A2RV69,unique
Q9VJ90,unique
Q8MSW9,unique
Q9U8G2,unique
Q389C1,unique
I3IRZ9,unique
G8BI23,unique
F1Q6N2,unique
Q9XZU7,unique
Q4V958,unique
D4A584,A0A2R8QR19
E1JJE8,unique
Q86YB0,Q13491
Q6PBA4,unique
Q57ZB8,unique
E3CTP7,unique
Q86G90,unique
A0A0D9SFZ9,Q13642
Q4GYB3,unique
Q6NZ72,A0A5F9ZHR4
A2QPN3,unique
Q5Y835,unique
